ID,Name,Author,Rating,Format,Publisher,Pages,Publishing Date,ISBN-10,ISBN-13
1540865509,"Landscapes Art: Gray Scale Photo Adult Coloring Book, Mind Relaxation Stress Relief Coloring Book Vol2: Series of coloring book for adults and grown ... x 27.94 cm) (Adults Coloring Book) (Volume 2)",Banana Leaves,5.0 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform; 1 edition,62 pages,"December 6, 2016",1540865509,978-1540865502
1978399324,Fantasy Online Polynya: A LitRPG Saga (Volume 2),Harmon Cooper,4.8 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,422 pages,"October 18, 2017",1978399324,978-1978399327
1523863617,Saga of the Giants,J. D. Neal,5.0 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform; 1st Edition edition,170 pages,"February 3, 2016",1523863617,978-1523863617
0986602876,"Blood of Requiem: Song of Dragons, Book 1",Daniel Arenson,3.9 out of 5 stars,Kindle,Moonclipse,318 pages,"May 17, 2011",0986602876,978-0986602870
142315214X,The Crimson Crown (A Seven Realms Novel),Cinda Williams Chima,4.8 out of 5 stars,Hardcover,Disney-Hyperion,624 pages,"October 1, 2013",142315214X,978-1423152149
1559363843,Angels in America: A Gay Fantasia on National Themes: Revised and Complete Edition,Tony Kushner,4.3 out of 5 stars,Paperback,Theatre Communications Group; Revised edition,304 pages,"December 24, 2013",9781559363846,978-1559363846
150403631X,Isis Orb (The Xanth Novels),Piers Anthony,4.2 out of 5 stars,Kindle,Open Road Media Sci-Fi & Fantasy,298 pages,"October 18, 2016",150403631X,978-1504036313
1850281610,The Fantasy Art Techniques Of Tim Hildebrandt,Jack Norton,4.6 out of 5 stars,Kindle,Sterling; Reprint edition,160 pages,"June 30, 2000",1850281610,978-1850281610
0609804731,The Nine Fantasies That Will Ruin Your Life (and the Eight Realities That Will Save You),Joy Browne,3.9 out of 5 stars,Hardcover,Harmony; 1st Pbk. Ed edition,272 pages,"September 21, 1999",0609804731,978-0609804735
1530747201,Remembering (The Starlight Chronicles) (Volume 4),C. S. Johnson,4.4 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform; 1 edition,284 pages,"April 1, 2016",1530747201,978-1530747207
1840463872,The Warlock of Firetop Mountain (Fighting Fantasy),Steve Jackson,4.6 out of 5 stars,Kindle,Wizard Books; New edition edition,192 pages,"June 3, 2002",1840463872,978-1840463873
0440215625,Dragonfly in Amber: A Novel (Outlander),Diana Gabaldon,4.6 out of 5 stars,Hardcover,Dell; Reprint edition,976 pages,"November 2, 1993",0440215625,978-0440215622
044022425X,The Drums of Autumn,Diana Gabaldon,4.7 out of 5 stars,Paperback,Dell; Reissue edition,1070 pages,1997,044022425X,978-0440224259
1616960183,The Urban Fantasy Anthology,Joe R Lansdale,2.8 out of 5 stars,Kindle,Tachyon Publications; First Edition edition,431 pages,"August 15, 2011",1616960183,978-1616960186
1539420485,Her Wicked Fantasy,Taylor Johns,4.9 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform,370 pages,"November 12, 2016",1539420485,978-1539420484
055357342X,"A Storm of Swords (A Song of Ice and Fire, Book 3)",George R. R. Martin,4.7 out of 5 stars,Paperback,Bantam,1216 pages,"March 4, 2003",055357342X,978-0553573428
0064401847,Bridge to Terabithia,Katherine Paterson,4.6 out of 5 stars,Kindle,HarperCollins,144 pages,"May 2, 2017",9780064401845,978-0064401845
1490369317,Knights: The Eye of Divinity (Knights Series) (Volume 1),Robert E. Keller,3.9 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform,284 pages,"November 15, 2013",1490369317,978-1490369310
1541281632,Skip: Book 1 (Volume 1),Perrin Briar,4.1 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,262 pages,"January 17, 2017",1541281632,978-1541281639
1400073871,North! Or Be Eaten (The Wingfeather Saga),Andrew Peterson,4.9 out of 5 stars,Paperback,WaterBrook; Original edition,352 pages,"August 18, 2009",1400073871,978-1400073870
1506700403,The Legend of Korra Turf Wars Part Two,Michael Dante DiMartino,4.8 out of 5 stars,Kindle,Dark Horse Books,80 pages,"January 30, 2018",1506700403,978-1506700403
1784964662,Crown of Destruction (Warhammer),Kieron Gillen,1.9 out of 5 stars,Kindle,Games Workshop,96 pages,"September 27, 2016",1784964662,978-1784964665
038549081X,The Handmaid's Tale,Margaret Atwood,4.1 out of 5 stars,Kindle,Anchor; 1st Anchor Books edition,311 pages,"March 16, 1998",038549081X,978-0385490818
0399501487,Lord of the Flies,William Golding,4.2 out of 5 stars,Hardcover,Penguin Books; Reissue edition,224 pages,"December 16, 2003",0399501487,978-0399501487
0375813659,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon",Mary Pope Osborne,4.8 out of 5 stars,Paperback,Random House Books for Young Readers; Slp edition,80 pages,"May 29, 2001",0375813659,978-0375813658
1484707230,Percy Jackson and the Olympians 5 Book Paperback Boxed Set (new covers w/poster) (Percy Jackson & the Olympians),Rick Riordan,4.8 out of 5 stars,Hardcover,Disney-Hyperion; Box Pap/Ps edition,1840 pages,"June 3, 2014",1484707230,978-1484707234
1985729962,Adult Coloring Book: Nice Little : Fantasy Coloring Adventure,Art Lixus,,Hardcover,CreateSpace Independent Publishing Platform,102 pages,"February 21, 2018",1985729962,978-1985729964
1548328464,Gnome Home Hex-Map Sketchbook: Game Mapping Sketch Pad Notebook (Fantasy 150 Hex-Map) (Volume 22),N.D. Author Services,,Paperback,CreateSpace Independent Publishing Platform; Jou edition,160 pages,"June 23, 2017",1548328464,978-1548328467
0060853980,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Neil Gaiman,4.5 out of 5 stars,Kindle,William Morrow; Reprint edition,432 pages,"November 28, 2006",0060853980,978-0060853983
0440221668,The Fiery Cross (Outlander),Diana Gabaldon,4.6 out of 5 stars,Kindle,Dell; Outlander edition,1443 pages,"August 30, 2005",0440221668,978-0440221661
0440217563,Voyager: A Novel (Outlander),Diana Gabaldon,4.7 out of 5 stars,Paperback,Dell; Reissue edition,1104 pages,"October 1, 1994",0440217563,978-0440217565
0307474720,Cien años de soledad (Spanish Edition),Gabriel Garc\u00eda M\u00e1rquez,4.7 out of 5 stars,Kindle,Vintage Espanol; Spanish edition,496 pages,"September 22, 2009",0307474720,978-0307474728
1981260846,"How to Write a Novel: Step-by-Step | Essential Romance Novel, Mystery Novel and Fantasy Novel Writing Tricks Any Writer Can Learn (Writing Best Seller) (Volume 1)",Sandy Marsh,4.6 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,68 pages,"November 30, 2017",1981260846,978-1981260843
154400186X,The Siege of Abythos (The Chronicles of the Black Gate) (Volume 3),Phil Tucker,4.6 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform,722 pages,"March 20, 2017",154400186X,978-1544001869
0374537658,Borne: A Novel,Jeff VanderMeer,4.1 out of 5 stars,Kindle,MCD; Reprint edition,368 pages,"February 27, 2018",0374537658,978-0374537654
0553582011,A Dance with Dragons (A Song of Ice and Fire),George R. R. Martin,4.3 out of 5 stars,Hardcover,Bantam; Reprint edition,1152 pages,"October 29, 2013",0553582011,978-0553582017
1979960054,"Adult Coloring Books: Fantasy World for Men: 40 coloring pages of fantasy, dragons, skulls, monsters, warriors and more",B A Mowery,,Kindle,CreateSpace Independent Publishing Platform,90 pages,"November 22, 2017",1979960054,978-1979960052
0986223506,The Green Ember (The Green Ember Series: Book 1),S. D. Smith,4.8 out of 5 stars,Kindle,Story Warren Books,368 pages,"December 12, 2014",0986223506,978-0986223501
0060850523,Brave New World,Aldous Huxley,4.2 out of 5 stars,Paperback,Harper Perennial; Reprint edition,288 pages,"October 18, 2006",0060850523,978-0060850524
1985225468,Dreamlings: A magical coloring book,Edwina mc namee,4.6 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform,112 pages,"February 11, 2018",1985225468,978-1985225466
0316389706,Sword of Destiny (The Witcher),Andrzej Sapkowski,4.8 out of 5 stars,Kindle,Orbit,400 pages,"December 1, 2015",0316389706,978-0316389709
1938749340,Raptor: Urban Fantasy Noir (Volume 1),B.A. Bostick,4.5 out of 5 stars,Paperback,Enchanted Indie Press,522 pages,"April 23, 2017",1938749340,978-1938749346
1619630672,Heir of Fire (Throne of Glass),Sarah J. Maas,4.8 out of 5 stars,Hardcover,Bloomsbury USA Childrens; Reprint edition,592 pages,"September 1, 2015",1619630672,978-1619630673
1423101502,"The Last Olympian (Percy Jackson and the Olympians, Book 5)",Rick Riordan,4.8 out of 5 stars,Hardcover,Disney-Hyperion; Reprint edition,432 pages,"January 25, 2011",1423101502,978-1423101505
1619630346,Throne of Glass,Sarah J. Maas,4.5 out of 5 stars,Kindle,Bloomsbury USA Childrens; 1st Printing edition,432 pages,"May 7, 2013",1619630346,978-1619630345
0192823981,The Oxford Book of Fantasy Stories,Tom Shippey,4.7 out of 5 stars,Hardcover,Oxford University Press,528 pages,"June 1, 1995",0192823981,978-0192823984
0441478123,The Left Hand of Darkness,Ursula K. Le Guin,4.2 out of 5 stars,Kindle,Ace Books; 1st edition,304 pages,"March 15, 1987",0441478123,978-0441478125
1619630648,Crown of Midnight (Throne of Glass),Sarah J. Maas,4.8 out of 5 stars,Paperback,Bloomsbury USA Childrens; Reprint edition,448 pages,"September 2, 2014",1619630648,978-1619630642
0446675504,Parable of the Sower (Earthseed),Octavia E. Butler,4.5 out of 5 stars,Hardcover,Grand Central Publishing; Updated edition,352 pages,"January 1, 2000",0446675504,978-0446675505
1619636069,Queen of Shadows (Throne of Glass),Sarah J. Maas,4.8 out of 5 stars,Kindle,Bloomsbury USA Childrens; Reprint edition,672 pages,"September 6, 2016",1619636069,978-1619636064
0316229261,The Obelisk Gate (The Broken Earth),N. K. Jemisin,4.6 out of 5 stars,Paperback,Orbit,448 pages,"August 16, 2016",0316229261,978-0316229265
1423146786,"The Heroes of Olympus, Book Five The Blood of Olympus",Rick Riordan,4.7 out of 5 stars,Paperback,Disney-Hyperion; Reprint edition,544 pages,"April 5, 2016",1423146786,978-1423146780
0743277708,Watership Down: A Novel,Richard Adams,4.7 out of 5 stars,Paperback,Scribner; Reprint edition,476 pages,"November 1, 2005",0743277708,978-0743277709
1400079276,Kafka on the Shore,Haruki Murakami,4.3 out of 5 stars,Hardcover,Vintage,480 pages,"January 3, 2006",1400079276,978-1400079278
1780807899,"Fantasies of a Young Submissive: Dark, beautiful and intensely erotic!",Rosaleen Young,,Kindle,Chimera,110 pages,"August 12, 2014",1780807899,978-1780807898
1545422109,An Oathbreaker's Vow: The Tahaerin Chronicles Book One (Volume 1),J. Ellen Ross,4.5 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform; 1 edition,370 pages,"December 1, 2014",1545422109,978-1545422106
1581809077,Drawing & Painting Fantasy Worlds,Finlay Cowan,3.6 out of 5 stars,Kindle,IMPACT,128 pages,"May 25, 2006",1581809077,978-1581809077
1911344285,"Adult Fantasy: searching for true maturity in an age of mortgages, marriages, and other adult milestones",Briohny Doyle,,Hardcover,Scribe Publications,320 pages,"July 13, 2017",1911344285,978-1911344285
0486488764,"Zigeunerweisen, Carmen Fantasy, Introduction & Tarantella: with Separate Violin Part (Dover Chamber Music Scores)",Pablo de Sarasate,5.0 out of 5 stars,Hardcover,Dover Publications,48 pages,"February 20, 2013",0486488764,978-0486488769
1566869226,Final Fantasy VIII: Official Strategy Guide,na,4.4 out of 5 stars,Hardcover,Square Co. Ltd.,,1999,1566869226,978-1566869225
034547578X,"Legends II: Dragon, Sword, and King",Robert Silverberg,4.3 out of 5 stars,Hardcover,Del Rey; Reprint edition,416 pages,"October 26, 2004",034547578X,978-0345475787
0786705337,The Mammoth Book of Comic Fantasy (Mammoth Books),Mike Ashley,1.9 out of 5 stars,Hardcover,Running Press; 1st edition,512 pages,"May 10, 1998",1568657382,978-1568657387
1573441678,Sweet Life 2: Erotic Fantasies for Couples,Violet Blue,3.6 out of 5 stars,Paperback,Cleis Press,225 pages,March 2003,1573441678,978-1573441674
1933865989,Spectrum 24: The Best in Contemporary Fantastic Art,John Fleskes,5.0 out of 5 stars,Kindle,Flesk Publications,304 pages,"October 31, 2017",1933865989,978-1933865980
0983905207,"Cheyenne: A Timeless Series Novel, Book One (Timeless Series Novels) (Volume 1)",Lisa L Wiedmeier,4.0 out of 5 stars,Paperback,"IFS, LLC",308 pages,"July 15, 2011",0983905207,978-0983905202
1540795551,How To Draw Fantasy Characters: Your Step By Step Guide To Drawing Fantasy Characters,HowExpert Press,,Paperback,CreateSpace Independent Publishing Platform,192 pages,"December 2, 2016",1540795551,978-1540795557
0156035219,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,4.7 out of 5 stars,Hardcover,Harcourt; Reprint edition,512 pages,"October 8, 2007",0156035219,978-0156035217
1976416728,A Fantasy Wonderland - 2nd Edition: A Greyscale Coloring Book (Volume 2),Hester Moult,4.6 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform; 2 edition,102 pages,"September 16, 2017",1976416728,978-1976416729
194335393X,The Gate,Isabella,4.3 out of 5 stars,Kindle,Sapphire Books Publishing,250 pages,"September 21, 2017",194335393X,978-1943353934
1478376422,"Cursed (Cursed Magic Series, Book 1)",Casey Odell,4.2 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,362 pages,"August 6, 2012",1478376422,978-1478376422
0520209672,"Spinning Fantasies: Rabbis, Gender, and History (Contraversions: Critical Studies in Jewish Literature, Culture, and Society)",Miriam B. Peskowitz,5.0 out of 5 stars,Hardcover,University of California Press,263 pages,"November 26, 1997",0520209672,978-0520209671
0375847537,The Indian in the Cupboard,Lynne Reid Banks,4.7 out of 5 stars,Paperback,Yearling,240 pages,"February 9, 2010",0375847537,978-0375847530
1510727191,"Saving Xenos: An Unofficial Graphic Novel for Minecrafters, #6",Cara J. Stevens,5.0 out of 5 stars,Kindle,Sky Pony Press,192 pages,"February 20, 2018",1510727191,978-1510727199
0786838655,"The Lightning Thief (Percy Jackson and the Olympians, Book 1)",Rick Riordan,4.7 out of 5 stars,Kindle,Disney-Hyperion; 1 edition,416 pages,"April 1, 2006",0786838655,978-0786838653
0345391802,The Hitchhiker's Guide to the Galaxy,Douglas Adams,4.5 out of 5 stars,Paperback,Del Rey; First Edition edition,224 pages,"September 27, 1995",0345391802,978-0345391803
7540475587,Ice Fantasy (Chinese Edition),Guo Jingming,3.6 out of 5 stars,Kindle,Hunan literature and Art Publishing House; 1st edition,246 pages,"May 1, 2016",7540475587,978-7540475581
034580404X,Fifty Shades Trilogy (Fifty Shades of Grey / Fifty Shades Darker / Fifty Shades Freed),E L James,4.2 out of 5 stars,Kindle,Vintage; Box edition,1625 pages,"June 12, 2012",034580404X,978-0345804044
0996436804,Ember Falls (The Green Ember Series: Book 2),S. D. Smith,4.9 out of 5 stars,Kindle,Story Warren Books,336 pages,"September 13, 2016",0996436804,978-0996436809
0440225809,A Breath of Snow and Ashes (Outlander),Diana Gabaldon,4.8 out of 5 stars,Kindle,Dell; Mass Paperback Edition edition,1488 pages,"April 29, 2008",0440225809,978-0440225805
0440245680,An Echo in the Bone: A Novel (Outlander),Diana Gabaldon,4.7 out of 5 stars,Kindle,Dell; Reissue edition,1200 pages,"May 24, 2011",0440245680,978-0440245681
1594746036,Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children),Ransom Riggs,4.4 out of 5 stars,Paperback,Quirk Books; Reprint edition,382 pages,"June 4, 2013",9781594746031,978-1594746031
1250153700,The Adventure Zone: Here There Be Gerblins,Clint McElroy,,Kindle,First Second,256 pages,"July 17, 2018",1250153700,978-1250153708
1444795651,Get Started in: Writing Science Fiction and Fantasy (Teach Yourself),Adam Roberts,5.0 out of 5 stars,Kindle,Teach Yourself; 1 edition,256 pages,"June 27, 2014",1444795651,978-1444795653
1930206364,Final Fantasy Tactics Advance,Nintendo of America,3.5 out of 5 stars,Paperback,Nintendo of America,,March 2004,1930206364,978-1930206366
1492637130,Bellewether,Susanna Kearsley,,Hardcover,Sourcebooks Landmark,448 pages,"August 7, 2018",1492637130,978-1492637134
110188424X,Written in My Own Heart's Blood: A Novel (Outlander),Diana Gabaldon,4.7 out of 5 stars,Kindle,Dell,1152 pages,"May 31, 2016",110188424X,978-1101884249
0744008352,DIRGE of CERBERUS(tm) -FINAL FANTASY(r) VII- Signature Series Guide (Bradygames Signature Series Guide),Doug Walsh,4.7 out of 5 stars,Hardcover,BRADY GAMES,208 pages,"August 9, 2006",0744008352,978-0744008357
076536543X,"Mistborn Trilogy Boxed Set (Mistborn, The Hero of Ages, & The Well of Ascension)",Brandon Sanderson,4.6 out of 5 stars,Paperback,Tor Fantasy; Box edition,,"November 3, 2009",076536543X,978-0765365439
1937929612,Writers Workshop of Science Fiction & Fantasy,Michael Knost,4.4 out of 5 stars,Kindle,"Seventh Star Press, LLC",276 pages,"May 14, 2013",1937929612,978-1937929619
0692928820,The Secret Witch,Jeff Severcool,5.0 out of 5 stars,Kindle,Rowe Books; 1 edition,250 pages,"October 4, 2017",0692928820,978-0692928820
1985843374,The Love Fantasy: You In Me,Khizra Zaheer,,Kindle,CreateSpace Independent Publishing Platform; 1 edition,388 pages,"February 23, 2018",1985843374,978-1985843370
1596874015,The Secret,Byron Preiss,2.9 out of 5 stars,Kindle,iBooks,226 pages,"January 16, 2015",1596874015,978-1596874015
0141439556,Wuthering Heights (Penguin Classics),Emily Brontë,4.4 out of 5 stars,Kindle,Penguin Classics; Revised edition,416 pages,"December 31, 2002",0141439556,978-0141439556
1537320017,Adult Coloring Book: Dragonfly Dreams and Fairy Wings: Coloring Books for Grown-Ups,Cheryl Casey,4.6 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform; Clr Csm edition,70 pages,"August 27, 2016",1537320017,978-1537320014
0879517824,Great Tales of Jewish Fantasy and the Occult: The Dybbuk and Thirty Other Classic Stories,Joachim Neugroschel,4.7 out of 5 stars,Hardcover,Overlook Books,720 pages,"August 1, 1997",0879517824,978-0879517823
