ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,label
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,COFFEE,2567372000,shuffling
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,EVOWAH,2564944000,misspellings
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,truth
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,WINFIELD,AL,36116,MONTGOMERY,3342882100,shuffling
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,truth
10085,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,shuffling
10006,ELIZA COFFEE MEMORIAL HOSPITAL,2505 U S HIGHWAY 431 NORTH,FLORENCE,AL,35631,LAUDERDALE,2567688400,shuffling
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,truth
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MAREON,2054877736,misspellings
10158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,0,35653,FRANKLIN,2563321611,np
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3343762205,shuffling
10018,0,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,np
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,0,AL,36330,COFFEE,3343470584,np
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,shuffling
10027,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,shuffling
10018,CALLAHAN EYE FOUNDATION HOCPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,misspellings
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL MIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,misspellings
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,truth
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,QL,36854,CHAMBERS,3347561400,misspellings
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,0,CHEROKEE,2569275531,np
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,truth
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,ANDALUSIA,AL,35903,ETOWAH,2564944000,shuffling
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,shuffling
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,truth
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,FPP,AL,36467,COVINGTON,3344933541,misspellings
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,shuffling
10055,0,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,np
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,truth
10055,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,shuffling
10025,G H LANIER MEMORIAL HOSPITAB,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,misspellings
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,0,np
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSFILLE,AL,35801,MADISON,2562651000,misspellings
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COWFEE,3343470584,misspellings
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,0,2059325966,np
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,0,np
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,0,MONTGOMERY,3342882100,np
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MAREON,2059216200,misspellings
0,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,np
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FOZT PAYNE,AL,35968,DE KALB,2568453150,misspellings
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35660,JEFFERSON,2059344011,shuffling
10021,0,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,np
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MWRION,2054877736,misspellings
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,truth
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,truth
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLMR,3343762205,misspellings
10050,ST VINCRNTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,BLOUNT,2052743000,misspellings
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALSASSEE,AL,36078,ELMORE,3342836541,misspellings
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,3348972257,shuffling
10024,0,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,np
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,truth
10015,SOUTHWEST ALABAMA MEDICAL CENTER,0,THOMASVILLE,AL,36784,CLARKE,3346366221,np
10018,CALLAHAN EYE FOUNDATION HOSPITAL,33700 HIGHWAY 43,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,shuffling
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHLP ROAD,TALLASSEE,AL,36078,ELMORE,3342836541,misspellings
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCG STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,misspellings
10086,NORTHWQST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,misspellings
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,0,np
10158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,FRANKLIN,2563321611,truth
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,truth
10025,0,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,np
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,shuffling
10027,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,shuffling
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,3347938701,truth
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,0,2563864556,np
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,DOTHAN,AL,36067,AUTAUGA,3343614267,shuffling
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,0,MARION,2059216200,np
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DADE,3347742601,misspellings
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,truth
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,HL,35058,CULLMAN,2567372000,misspellings
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,truth
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AE,36330,COFFEE,3343470584,misspellings
0,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,np
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,BLOUNT,2052743000,truth
10032,WGDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,misspellings
10038,STRINGFELLOW MEMORIAL HOSPITAL,0,ANNISTON,AL,36201,CALHOUN,2562358900,np
10016,SHELBY BAPTIST MEDICAL CENTER,0,ALABASTER,AL,35007,SHELBY,2056208100,np
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,0,AL,35555,FAYETTE,2059325966,np
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,LL,35045,CHILTON,2057552500,misspellings
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COFFEE,3343470584,truth
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,0,AL,36467,COVINGTON,3344933541,np
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSBN,2563864556,misspellings
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3343762205,shuffling
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,BIRMINGHAM,AL,36305,HOUSTON,3347935000,shuffling
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35233,ETOWAH,2564944000,shuffling
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,0,LAUDERDALE,2567688400,np
10005,RIVERVIEW REGIONAL MEDICAL CENTER,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,shuffling
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,0,AL,35233,JEFFERSON,2059344011,np
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,0,35976,MARSHALL,2565718000,np
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENLRE,AL,35960,CHEROKEE,2569275531,misspellings
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,truth
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AR,35233,JEFFERSON,2053258100,misspellings
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,truth
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINHHAM,AL,35235,JEFFERSON,2058383122,misspellings
10005,MARSHALL MEDICAL CENTER SOUTH,0,BOAZ,AL,35957,MARSHALL,2565938310,np
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,99508,DALE,3347742601,shuffling
10036,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,shuffling
10023,UNIVERSITY OF ALABAMA HOSPITAL,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,shuffling
10001,SOUTHEAST ALABAMA MEDICAL CENTER,124 S MEMORIAL DR,DOTHAN,AL,36302,HOUSTON,3347938701,shuffling
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,GUNTERSVILLE,AL,36801,LEE,3347493411,shuffling
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,truth
0,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,np
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KACB,2568453150,misspellings
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AQ,36467,COVINGTON,3344933541,misspellings
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,truth
10023,BAPTIST MEDICAL CENTER SOUTH,600 SOUTH THIRD STREET,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,shuffling
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,shuffling
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,truth
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35960,ETOWAH,2565435200,shuffling
10016,SHELBY BAPTIST MEDICAL CENTER,101 SIVLEY RD,ALABASTER,AL,35007,SHELBY,2056208100,shuffling
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,0,CHEROKEE,2569275531,np
0,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,np
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,truth
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,0,AL,35007,SHELBY,2056208100,np
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONCA,AL,35121,BLOUNT,2052743000,misspellings
10164,COOSA VALLEY MEDICAL CENTER,101 SIVLEY RD,SYLACAUGA,AL,35150,TALLADEGA,2562495000,shuffling
10055,FLOWLRS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,misspellings
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ET,ANNISTON,AL,36201,CALHOUN,2562358900,misspellings
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,3342836541,truth
0,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,np
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,0,36049,CRENSHAW,3343353374,np
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,CL,36360,DALE,3347742601,misspellings
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,shuffling
10007,MARION REGIONAL MEDICAL CENTER,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,shuffling
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,truth
10022,CHEROKEE MEDICAL CENTER,0,CENTRE,AL,35960,CHEROKEE,2569275531,np
10018,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,shuffling
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTIN,3342228466,misspellings
0,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,BLOUNT,2052743000,np
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,truth
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,truth
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STVEET,GADSDEN,AL,35901,ETOWAH,2565435200,misspellings
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFSRSON,2059344011,misspellings
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,truth
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,shuffling
0,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,3347938701,np
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,0,np
10006,ELIZA COFFEE MEMORIAL HOSPITAL,0,FLORENCE,AL,35631,LAUDERDALE,2567688400,np
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,36078,LAUDERDALE,2567688400,shuffling
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH SCREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,misspellings
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,0,np
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,shuffling
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,truth
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,0,35233,JEFFERSON,2053258100,np
10044,MARION REGIONEL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,misspellings
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,THOMASVILLE,AL,35594,MARION,2054877736,shuffling
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,truth
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3343762205,truth
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVCNGTON,3344933541,misspellings
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,0,AL,36420,COVINGTON,3342228466,np
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,CTFFEE,3343470584,misspellings
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,truth
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,WINFIELD,AL,35903,ETOWAH,2564944000,shuffling
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,0,BLOUNT,2052743000,np
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALBADEGA,2562495000,misspellings
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,truth
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,0,BLOUNT,2052743000,np
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,truth
0,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,np
10018,CALLAHAN EYE FOUNDLTION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,misspellings
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,truth
10012,DEKALB REGIONAL MEDICAL CENTER,0,FORT PAYNE,AL,35968,DE KALB,2568453150,np
10012,DEKALB REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,FORT PAYNE,AL,35968,DE KALB,2568453150,shuffling
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,truth
0,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,np
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORFH,ALABASTER,AL,35007,SHELBY,2056208100,misspellings
10038,STRINGFELLOW MEMORIAL HOSPITAL,0,ANNISTON,AL,36201,CALHOUN,2562358900,np
10027,ELBA GENERML HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,misspellings
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,0,2567372000,np
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,truth
10046,0,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,np
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,9072761131,shuffling
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,CL,36116,MONTGOMERY,3342882100,misspellings
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,LEE,3347561400,shuffling
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,0,2054877736,np
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,35007,ANCHORAGE,9072761131,shuffling
10045,FAYETTE MEDICAL CENTER,0,FAYETTE,AL,35555,FAYETTE,2059325966,np
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,0,36801,LEE,3347493411,np
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,CLANTON,AK,99508,ANCHORAGE,9072761131,shuffling
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,truth
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,JEFFERSON,2562495000,shuffling
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,3343470584,shuffling
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,0,AL,36801,LEE,3347493411,np
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,3342836541,truth
10025,G H LANIER MEMORIAL HOSPITAL,0800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,misspellings
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,CRVINGTON,3344933541,misspellings
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AP,36323,COFFEE,3348972257,misspellings
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,truth
10016,SHELBY BAPTVST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,misspellings
10025,0,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,np
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,0,MARION,2054877736,np
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,3347493411,shuffling
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2568453150,shuffling
10006,ELIZA COFFEE MEMORIAL HOSPITAL,225 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,misspellings
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,truth
10039,HUNTSVILLE HOSPITAL,0,HUNTSVILLE,AL,35801,MADISON,2562651000,np
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,0,AL,36360,DALE,3347742601,np
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,QENTRE,AL,35960,CHEROKEE,2569275531,misspellings
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOYAH,2565435200,misspellings
10010,0,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHALL,2565718000,np
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AA,35555,FAYETTE,2059325966,misspellings
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,0,3343762205,np
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,DOTHAN,AL,35960,CHEROKEE,2569275531,shuffling
10044,MARION REGIONAL MEDICAL CENTER,0,HAMILTON,AL,35570,MARION,2059216200,np
10008,ORENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,misspellings
10011,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,shuffling
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,MORGAN,3343353374,shuffling
10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,0,np
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,truth
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST QOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,misspellings
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,truth
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,0,AL,36201,CALHOUN,2562358900,np
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,MONTGOMERY,AL,35235,JEFFERSON,2058383122,shuffling
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,0,JEFFERSON,2053258100,np
